seq0_leftend,seq0_rightend,seq1_leftend,seq1_rightend,seq2_leftend,seq2_rightend,seq3_leftend,seq3_rightend,seq4_leftend,seq4_rightend
-1475729,-1486607,19921511,19932386,0,0,0,0,0,0
-1486612,-1491346,19916749,19921468,0,0,0,0,0,0
-1491398,-1491475,19916666,19916743,0,0,0,0,0,0
-1491480,-1491524,19916585,19916629,0,0,0,0,0,0
-1491529,-1491578,19916507,19916556,0,0,0,0,0,0
-1491583,-1491661,19916260,19916338,0,0,0,0,0,0
-1492213,-1492323,19915802,19915912,0,0,0,0,0,0
-1492612,-1495407,19913021,19915797,0,0,0,0,0,0
-1495435,-1496104,19912347,19913016,0,0,0,0,0,0
-1496214,-1498329,19910208,19912305,0,0,0,0,0,0
-1498354,-1502231,19906344,19910203,0,0,0,0,0,0
-1502836,-1503007,19906168,19906339,0,0,0,0,0,0
-1503012,-1503092,19906013,19906093,0,0,0,0,0,0
-1503097,-1503488,19905593,19905984,0,0,0,0,0,0
-1503525,-1503698,19905415,19905588,0,0,0,0,0,0
-1503743,-1503840,19905313,19905410,0,0,0,0,0,0
-1503866,-1503897,19905276,19905307,0,0,0,0,0,0
-1504240,-1504331,19905184,19905271,0,0,0,0,0,0
-1504406,-1504469,19905084,19905147,0,0,0,0,0,0
-1504701,-1504801,19904966,19905050,0,0,0,0,0,0
-1505083,-1505170,19904849,19904954,0,0,0,0,0,0
-1505175,-1505272,19904709,19904804,0,0,0,0,0,0
-1505277,-1505340,19904461,19904524,0,0,0,0,0,0
-1505345,-1505379,19904378,19904412,0,0,0,0,0,0
-1505383,-1505417,19904192,19904226,0,0,0,0,0,0
-1505422,-1505705,19903858,19904141,0,0,0,0,0,0
-1505786,-1505868,19903771,19903853,0,0,0,0,0,0
-1505951,-1506559,19903156,19903766,0,0,0,0,0,0
-1506624,-1508849,19900939,19903151,0,0,0,0,0,0
-12586045,-12586335,8833668,8833960,0,0,-1329409,-1329679,0,0
-1508997,-1510094,19899694,19900791,0,0,0,0,0,0
-1510099,-1510761,19898960,19899643,0,0,0,0,0,0
-1510765,-1510797,19898895,19898927,0,0,0,0,0,0
-1510802,-1510916,19898730,19898844,0,0,0,0,0,0
-1510920,-1511114,19898255,19898449,0,0,0,0,0,0
-1511119,-1511153,19898178,19898212,0,0,0,0,0,0
-1511185,-1514336,19894824,19897983,0,0,0,0,0,0
-1514389,-1514815,19894381,19894819,0,0,0,0,0,0
-1514820,-1514915,19894249,19894344,0,0,0,0,0,0
-1514920,-1515422,19893248,19893762,0,0,0,0,0,0
-1515428,-1515755,19892893,19893220,0,0,0,0,0,0
-1515760,-1518100,19890518,19892862,0,0,0,0,0,0
-1518203,-1518286,19890412,19890485,0,0,0,0,0,0
-1518335,-1518529,19890207,19890391,0,0,0,0,0,0
-1518596,-1518682,19890116,19890202,0,0,0,0,0,0
-1518707,-1518744,19890074,19890111,0,0,0,0,0,0
-1518812,-1518860,19889994,19890042,0,0,0,0,0,0
-1518945,-1519140,19889822,19889989,0,0,0,0,0,0
-1519211,-1519760,19889338,19889817,0,0,0,0,0,0
-1519829,-1519938,19889240,19889333,0,0,0,0,0,0
-1520081,-1520120,19889196,19889235,0,0,0,0,0,0
-1520171,-1520664,19888692,19889191,0,0,0,0,0,0
-1520691,-1521039,19888339,19888687,0,0,0,0,0,0
-1521041,-1521530,19887846,19888319,0,0,0,0,0,0
-1521616,-1523644,19885798,19887840,0,0,0,0,0,0
-1523649,-1524676,19884740,19885767,0,0,0,0,0,0
-1524681,-1525120,19884086,19884525,0,0,0,0,0,0
-1525440,-1525750,19883771,19884081,0,0,0,0,0,0
-1525990,-1526060,19883697,19883767,0,0,0,0,0,0
-1526065,-1526125,19883548,19883608,0,0,0,0,0,0
-1526130,-1526226,19883321,19883417,0,0,0,0,0,0
-1526231,-1526775,19882221,19882765,0,0,0,0,0,0
-1526801,-1527187,19881830,19882216,0,0,0,0,0,0
-1527191,-1529840,19879031,19881679,0,0,0,0,0,0
-1529870,-1533270,19875628,19879027,0,0,0,0,0,0
-1533307,-1536537,19872383,19875623,0,0,0,0,0,0
-1536542,-1538822,19870044,19872324,0,0,0,0,0,0
-1538863,-1539279,19869593,19870018,0,0,0,0,0,0
-1539284,-1539978,19868819,19869534,0,0,0,0,0,0
-1539981,-1540155,19868615,19868798,0,0,0,0,0,0
-1540160,-1540221,19868348,19868409,0,0,0,0,0,0
-1540226,-1540557,19867979,19868319,0,0,0,0,0,0
-1540582,-1540610,19867946,19867974,0,0,0,0,0,0
-1540673,-1540963,19867651,19867941,0,0,0,0,0,0
-1540968,-1541732,19866738,19867514,0,0,0,0,0,0
-1541737,-1541766,19866672,19866701,0,0,0,0,0,0
-1541774,-1542086,19866316,19866628,0,0,0,0,0,0
-1542106,-1542277,19866143,19866314,0,0,0,0,0,0
-1542374,-1542679,19865849,19866136,0,0,0,0,0,0
-1542766,-1542815,19865773,19865822,0,0,0,0,0,0
-1542854,-1543002,19865620,19865768,0,0,0,0,0,0
-1543043,-1543073,19865575,19865605,0,0,0,0,0,0
-1543282,-1543429,19865383,19865514,0,0,0,0,0,0
-1543516,-1543689,19865211,19865378,0,0,0,0,0,0
-1543724,-1543763,19865167,19865206,0,0,0,0,0,0
-1543873,-1543918,19865102,19865147,0,0,0,0,0,0
-1543961,-1544023,19865035,19865097,0,0,0,0,0,0
-1544070,-1544141,19864959,19865030,0,0,0,0,0,0
-1544180,-1545485,19863649,19864954,0,0,0,0,0,0
-1545532,-1545819,19863357,19863644,0,0,0,0,0,0
-1545842,-1546078,19863117,19863353,0,0,0,0,0,0
-1546103,-1546361,19862854,19863112,0,0,0,0,0,0
-1546386,-1546710,19862523,19862849,0,0,0,0,0,0
-1546737,-1546871,19862383,19862517,0,0,0,0,0,0
-1546893,-1547123,19862150,19862380,0,0,0,0,0,0
-1547127,-1547379,19861874,19862126,0,0,0,0,0,0
-1547384,-1547805,19861386,19861809,0,0,0,0,0,0
-1547810,-1549661,19859482,19861345,0,0,0,0,0,0
-1549663,-1551053,19858880,19859481,0,0,0,0,0,0
-1551055,-1552019,19857961,19858879,0,0,0,0,0,0
-1552021,-1553533,19856421,19857960,0,0,0,0,0,0
-1553535,-1559317,19850515,19856420,0,0,0,0,0,0
-1559319,-1559519,19850267,19850514,0,0,0,0,0,0
-1559521,-1559880,19849743,19850266,0,0,0,0,0,0
-1559882,-1559977,19849598,19849742,0,0,0,0,0,0
-1559979,-1560101,19849444,19849597,0,0,0,0,0,0
-1560103,-1560731,19848780,19849443,0,0,0,0,0,0
-1560733,-1561445,19848038,19848779,0,0,0,0,0,0
-1561447,-1562262,19847130,19848037,0,0,0,0,0,0
-1562264,-1562376,19845056,19847129,0,0,0,0,0,0
-1562378,-1562656,19844706,19845055,0,0,0,0,0,0
-1562658,-1562726,19844356,19844705,0,0,0,0,0,0
-1562728,-1562797,19843599,19844355,0,0,0,0,0,0
-1562799,-1564950,19843168,19843598,0,0,0,0,0,0
-1564952,-1565871,19842209,19843167,0,0,0,0,0,0
-1565873,-1566085,19842075,19842208,0,0,0,0,0,0
-1566087,-1566353,19842015,19842074,0,0,0,0,0,0
-1566355,-1566657,19841877,19842014,0,0,0,0,0,0
-1566659,-1566943,19841719,19841876,0,0,0,0,0,0
-1566945,-1567195,19841607,19841718,0,0,0,0,0,0
-1567197,-1569526,19839452,19841606,0,0,0,0,0,0
-1569528,-1570230,19838884,19839451,0,0,0,0,0,0
-1570232,-1572591,19836495,19838883,0,0,0,0,0,0
-1572593,-1573984,19835070,19836494,0,0,0,0,0,0
-1573986,-1584346,19824738,19835069,0,0,0,0,0,0
-1584348,-1587455,19821667,19824737,0,0,0,0,0,0
-1587457,-1592331,19816897,19821666,0,0,0,0,0,0
-1592333,-1593388,19815760,19816896,0,0,0,0,0,0
-1593390,-1593971,19814880,19815759,0,0,0,0,0,0
-1593973,-1597329,19811542,19814879,0,0,0,0,0,0
-1597331,-1599148,19809794,19811541,0,0,0,0,0,0
-1599150,-1601729,19807254,19809793,0,0,0,0,0,0
-1601731,-1602737,19806396,19807253,0,0,0,0,0,0
-1602739,-1603567,19805539,19806395,0,0,0,0,0,0
-1603569,-1604579,19804557,19805538,0,0,0,0,0,0
-1604581,-1615635,19803050,19804556,0,0,0,0,0,0
-22482068,-22492799,0,0,3451631,3462384,0,0,0,0
-12584049,-12584183,8835822,8835956,0,0,-1328459,-1328588,0,0
-1619935,-1625072,19793965,19799101,0,0,0,0,0,0
-1625074,-1625859,19793172,19793964,0,0,0,0,0,0
-1625861,-1625946,19793103,19793171,0,0,0,0,0,0
-1625948,-1626008,19793071,19793102,0,0,0,0,0,0
-1626010,-1626137,19792958,19793070,0,0,0,0,0,0
-1626139,-1626516,19792637,19792957,0,0,0,0,0,0
-1626518,-1626867,19792316,19792636,0,0,0,0,0,0
-1626869,-1627592,19791643,19792315,0,0,0,0,0,0
-1627594,-1627755,19791498,19791642,0,0,0,0,0,0
-1627757,-1640291,19778930,19791497,0,0,0,0,0,0
-1640293,-1648501,19770721,19778929,0,0,0,0,0,0
-1648503,-1648617,19770665,19770720,0,0,0,0,0,0
-1648619,-1649736,19769534,19770664,0,0,0,0,0,0
-1649791,-1649856,19769464,19769529,0,0,0,0,0,0
-1649885,-1650724,19768613,19769457,0,0,0,0,0,0
-1650738,-1656440,19762682,19768390,0,0,0,0,0,0
-1656565,-1656632,19762617,19762677,0,0,0,0,0,0
-1657692,-1657729,19762576,19762613,0,0,0,0,0,0
-1657734,-1657882,19762395,19762551,0,0,0,0,0,0
-1657887,-1658021,19762078,19762212,0,0,0,0,0,0
-1658026,-1660330,19759684,19761977,0,0,0,0,0,0
-1660335,-1662442,19757531,19759641,0,0,0,0,0,0
-1662447,-1662968,19756388,19756908,0,0,0,0,0,0
-1662985,-1663084,19756238,19756337,0,0,0,0,0,0
-1663089,-1669444,19749803,19756165,0,0,0,0,0,0
-1669470,-1672416,19746848,19749798,0,0,0,0,0,0
-1672528,-1674215,19745158,19746844,0,0,0,0,0,0
-1674248,-1679649,19739741,19745155,0,0,0,0,0,0
-1680248,-1680248,19739142,19739142,0,0,0,0,0,0
-1680872,-1691637,19727755,19738520,0,0,0,0,0,0
-22492906,-22505414,0,0,3439005,3451524,0,0,0,0
-1691749,-1692098,19727294,19727643,0,0,0,0,0,0
-22505419,-22508188,0,0,3436148,3438917,0,0,0,0
-1692297,-1693110,19726284,19727096,0,0,0,0,0,0
-22508488,-22515132,0,0,3429502,3436143,0,0,0,0
-1693269,-1715612,19703821,19726125,0,0,0,0,0,0
-1715617,-1715672,19703739,19703794,0,0,0,0,0,0
-1715695,-1730461,19688525,19703304,0,0,0,0,0,0
-1730558,-1733148,19685926,19688520,0,0,0,0,0,0
-1733198,-1744021,19675097,19685920,0,0,0,0,0,0
-1744058,-1752581,19666572,19675092,0,0,0,0,0,0
-1752614,-1782523,19636623,19666567,0,0,0,0,0,0
-1782525,-1785223,19634033,19636622,0,0,0,0,0,0
-1785225,-1785554,19633771,19634032,0,0,0,0,0,0
-1785556,-1794459,19625110,19633770,0,0,0,0,0,0
-1794461,-1797256,19622329,19625109,0,0,0,0,0,0
-1797258,-1799290,19620319,19622328,0,0,0,0,0,0
-1799292,-1800525,19619050,19620318,0,0,0,0,0,0
-1800527,-1801686,19617869,19619049,0,0,0,0,0,0
-1801688,-1803570,19616424,19617868,0,0,0,0,0,0
-1803572,-1804769,19615470,19616423,0,0,0,0,0,0
-1804771,-1805764,19614556,19615469,0,0,0,0,0,0
-1805766,-1810573,19609522,19614555,0,0,0,0,0,0
-1810575,-1815305,19604830,19609521,0,0,0,0,0,0
-1815307,-1816988,19603268,19604829,0,0,0,0,0,0
-1816990,-1817834,19602440,19603267,0,0,0,0,0,0
-22515134,-22516538,0,0,3427839,3429501,0,0,0,0
-1818247,-1822672,19597567,19602027,0,0,0,0,0,0
-1822674,-1824436,19595785,19597547,0,0,0,0,0,0
-1824441,-1828324,19591872,19595756,0,0,0,0,0,0
-1828329,-1845862,19574285,19591825,0,0,0,0,0,0
-1845867,-1846162,19573963,19574260,0,0,0,0,0,0
-22518267,-22522240,0,0,3421524,3426113,0,0,0,0
-1847457,-1847479,19572647,19572668,0,0,0,0,0,0
-22522242,-22523612,0,0,3420130,3421523,0,0,0,0
-1848085,-1848135,19571991,19572040,0,0,0,0,0,0
-22523614,-22525800,0,0,3418002,3420129,0,0,0,0
-1848198,-1848219,19571907,19571927,0,0,0,0,0,0
-22525802,-22531993,0,0,3411751,3418001,0,0,0,0
-1848271,-1849615,19570514,19571854,0,0,0,0,0,0
-1849619,-1851902,19567996,19570277,0,0,0,0,0,0
-1851943,-1852387,19567547,19567991,0,0,0,0,0,0
-1852392,-1852558,19567356,19567522,0,0,0,0,0,0
-1852563,-1852759,19567113,19567317,0,0,0,0,0,0
-1852764,-1855667,19564157,19567058,0,0,0,0,0,0
-1855672,-1856859,19562931,19564118,0,0,0,0,0,0
-1856887,-1857183,19562642,19562926,0,0,0,0,0,0
-1857213,-1858049,19561804,19562637,0,0,0,0,0,0
-1858094,-1858660,19561235,19561799,0,0,0,0,0,0
-1858702,-1858807,19561125,19561230,0,0,0,0,0,0
-1858888,-1858989,19561019,19561120,0,0,0,0,0,0
-1859031,-1869694,19550384,19561014,0,0,0,0,0,0
-1869737,-1870082,19550030,19550379,0,0,0,0,0,0
-1870087,-1871500,19548583,19549987,0,0,0,0,0,0
-1871505,-1872350,19547729,19548552,0,0,0,0,0,0
-1872381,-1872502,19547603,19547724,0,0,0,0,0,0
-1872565,-1872816,19547347,19547598,0,0,0,0,0,0
-1872980,-1876358,19543954,19547341,0,0,0,0,0,0
-1876465,-1877282,19543131,19543949,0,0,0,0,0,0
-22531995,-22542536,0,0,3401622,3411750,0,0,0,0
-22542538,-22545226,0,0,3398895,3401621,0,0,0,0
-1877557,-1877605,19542830,19542878,0,0,0,0,0,0
-12583802,-12583939,8836066,8836203,0,0,-1328255,-1328392,0,0
-1877731,-1878966,19541464,19542704,0,0,0,0,0,0
-1878978,-1879024,19541307,19541353,0,0,0,0,0,0
-1879030,-1879082,19541198,19541250,0,0,0,0,0,0
-1879248,-1879276,19541165,19541193,0,0,0,0,0,0
-1879412,-1880189,19540376,19541160,0,0,0,0,0,0
-1880193,-1880966,19539270,19540043,0,0,0,0,0,0
-1880971,-1881028,19539187,19539244,0,0,0,0,0,0
-1881133,-1881204,19539111,19539182,0,0,0,0,0,0
-1881434,-1884083,19536491,19539106,0,0,0,0,0,0
-1884088,-1886159,19534377,19536446,0,0,0,0,0,0
-1886230,-1888520,19532072,19534355,0,0,0,0,0,0
-1888524,-1889358,19531205,19532046,0,0,0,0,0,0
-1889363,-1889436,19530907,19530980,0,0,0,0,0,0
-1889525,-1889608,19529923,19530016,0,0,0,0,0,0
-1889613,-1889648,19529763,19529798,0,0,0,0,0,0
-1889653,-1889732,19529263,19529350,0,0,0,0,0,0
-1889844,-1889964,19529023,19529135,0,0,0,0,0,0
-1890065,-1890094,19528989,19529018,0,0,0,0,0,0
-1890217,-1890268,19528933,19528984,0,0,0,0,0,0
-1890351,-1890422,19528849,19528920,0,0,0,0,0,0
-1890533,-1890638,19528753,19528844,0,0,0,0,0,0
-1890715,-1890773,19528668,19528726,0,0,0,0,0,0
-1890859,-1896008,19523519,19528654,0,0,0,0,0,0
-1896044,-1896942,19522622,19523513,0,0,0,0,0,0
-1896947,-1896993,19521969,19522015,0,0,0,0,0,0
-1896998,-1897288,19521020,19521312,0,0,0,0,0,0
-1897293,-1899870,19518064,19520640,0,0,0,0,0,0
-1899892,-1901151,19516802,19518061,0,0,0,0,0,0
-1901222,-1901311,19516707,19516796,0,0,0,0,0,0
25090104,25090122,0,0,0,0,0,0,0,0
-1901462,-1901650,19516488,19516666,0,0,0,0,0,0
-1901679,-1901731,19516432,19516484,0,0,0,0,0,0
-1901802,-1901970,19516258,19516426,0,0,0,0,0,0
-1902179,-1903909,19514516,19516234,0,0,0,0,0,0
-1903914,-1903989,19514347,19514422,0,0,0,0,0,0
-1903994,-1904395,19513861,19514262,0,0,0,0,0,0
-1904464,-1904662,19513658,19513856,0,0,0,0,0,0
-1904855,-1905371,19513138,19513654,0,0,0,0,0,0
-1905376,-1908223,19510266,19513107,0,0,0,0,0,0
-1908228,-1913436,19505007,19510216,0,0,0,0,0,0
-1913504,-1917297,19501144,19504939,0,0,0,0,0,0
-1917435,-1918217,19500348,19501131,0,0,0,0,0,0
-1918222,-1918570,19499971,19500319,0,0,0,0,0,0
-1918629,-1918923,19499672,19499966,0,0,0,0,0,0
-1918928,-1919095,19499468,19499635,0,0,0,0,0,0
-1919215,-1919668,19499010,19499463,0,0,0,0,0,0
-1919894,-1919950,19498887,19498953,0,0,0,0,0,0
-1919956,-1920213,19498582,19498851,0,0,0,0,0,0
-1920790,-1921402,19497965,19498577,0,0,0,0,0,0
-1921430,-1922256,19497052,19497861,0,0,0,0,0,0
-1922262,-1922330,19496880,19496948,0,0,0,0,0,0
-1922335,-1922365,19496813,19496843,0,0,0,0,0,0
-1922389,-1922418,19496602,19496630,0,0,0,0,0,0
-1922424,-1922702,19496265,19496574,0,0,0,0,0,0
-1922706,-1924485,19494457,19496241,0,0,0,0,0,0
-1924490,-1925296,19493581,19494392,0,0,0,0,0,0
-1925321,-1928894,19489997,19493576,0,0,0,0,0,0
-1928912,-1932876,19486022,19489973,0,0,0,0,0,0
-1933036,-1933517,19485528,19486009,0,0,0,0,0,0
-1933521,-1935960,19482853,19485286,0,0,0,0,0,0
-1935987,-1936240,19482594,19482848,0,0,0,0,0,0
-1936245,-1937175,19481491,19482429,0,0,0,0,0,0
-1937180,-1937946,19480633,19481394,0,0,0,0,0,0
-1938077,-1940990,19477690,19480628,0,0,0,0,0,0
-1940995,-1941165,19477433,19477614,0,0,0,0,0,0
-1941170,-1941408,19477115,19477353,0,0,0,0,0,0
-1941413,-1942505,19475981,19477076,0,0,0,0,0,0
-1942510,-1942773,19475690,19475953,0,0,0,0,0,0
-1943421,-1943833,19475259,19475671,0,0,0,0,0,0
-1943838,-1944081,19474937,19475180,0,0,0,0,0,0
-1944086,-1944177,19474582,19474673,0,0,0,0,0,0
-1944182,-1949057,19469661,19474540,0,0,0,0,0,0
-1949062,-1949489,19469205,19469632,0,0,0,0,0,0
-1949491,-1949831,19468846,19469185,0,0,0,0,0,0
-1949966,-1950050,19468753,19468826,0,0,0,0,0,0
-1950335,-1950421,19468622,19468706,0,0,0,0,0,0
-1950540,-1958145,19460991,19468590,0,0,0,0,0,0
-1958276,-1959318,19459937,19460987,0,0,0,0,0,0
-1959321,-1959644,19459592,19459915,0,0,0,0,0,0
-1959647,-1961461,19457740,19459569,0,0,0,0,0,0
-1961673,-1967223,19452176,19457735,0,0,0,0,0,0
-1967228,-1967890,19451372,19452032,0,0,0,0,0,0
-1967931,-1968697,19450589,19451367,0,0,0,0,0,0
-1968724,-1970539,19448788,19450585,0,0,0,0,0,0
-1970618,-1970874,19448527,19448783,0,0,0,0,0,0
-1970882,-1972037,19447275,19448432,0,0,0,0,0,0
-1973810,-1975424,19445663,19447270,0,0,0,0,0,0
-1975429,-1976656,19444395,19445622,0,0,0,0,0,0
-1976782,-1978633,19442528,19444390,0,0,0,0,0,0
-1978638,-1979588,19441539,19442493,0,0,0,0,0,0
-1979593,-1980020,19441029,19441456,0,0,0,0,0,0
-1980165,-1981411,19439556,19440803,0,0,0,0,0,0
-1981544,-1982441,19438657,19439551,0,0,0,0,0,0
-1982446,-1983025,19438058,19438612,0,0,0,0,0,0
-1983047,-1987603,19433493,19438055,0,0,0,0,0,0
-1987718,-1988654,19432522,19433488,0,0,0,0,0,0
-1988659,-1989493,19431571,19432420,0,0,0,0,0,0
-1989560,-1990025,19431048,19431513,0,0,0,0,0,0
-1990066,-1995617,19425500,19431043,0,0,0,0,0,0
-1995622,-1997140,19423979,19425469,0,0,0,0,0,0
-1997189,-1997269,19423894,19423974,0,0,0,0,0,0
-1997379,-2003010,19418231,19423889,0,0,0,0,0,0
-2003035,-2004298,19416951,19418226,0,0,0,0,0,0
-2004340,-2005137,19416138,19416944,0,0,0,0,0,0
-2005195,-2013920,19407358,19416080,0,0,0,0,0,0
-2013925,-2015512,19405704,19407326,0,0,0,0,0,0
-2015517,-2016277,19404933,19405671,0,0,0,0,0,0
-2016282,-2018791,19402382,19404884,0,0,0,0,0,0
-2018797,-2019334,19401774,19402311,0,0,0,0,0,0
-22545228,-22545681,0,0,3398418,3398894,0,0,0,0
-2019400,-2027899,19393211,19401708,0,0,0,0,0,0
-2027904,-2032266,19388815,19393180,0,0,0,0,0,0
-2032271,-2033261,19387777,19388786,0,0,0,0,0,0
-2033352,-2033673,19387451,19387772,0,0,0,0,0,0
-2033678,-2033759,19387330,19387411,0,0,0,0,0,0
-2033825,-2034213,19386937,19387325,0,0,0,0,0,0
-2034218,-2035835,19385263,19386893,0,0,0,0,0,0
-2035840,-2042011,19379053,19385236,0,0,0,0,0,0
-2042034,-2042082,19379001,19379049,0,0,0,0,0,0
-2042142,-2042840,19378297,19378996,0,0,0,0,0,0
-2042869,-2042902,19378259,19378292,0,0,0,0,0,0
-2042907,-2044979,19376144,19378205,0,0,0,0,0,0
-2045005,-2046202,19374754,19375968,0,0,0,0,0,0
-2046413,-2046523,19374639,19374749,0,0,0,0,0,0
-2047579,-2047721,19374493,19374635,0,0,0,0,0,0
-2047754,-2048049,19374195,19374488,0,0,0,0,0,0
-2048054,-2048128,19374056,19374130,0,0,0,0,0,0
-2048444,-2048502,19373992,19374050,0,0,0,0,0,0
-2048771,-2048866,19373852,19373947,0,0,0,0,0,0
-2048871,-2048920,19373728,19373777,0,0,0,0,0,0
-2048925,-2049017,19373585,19373677,0,0,0,0,0,0
-2049022,-2049529,19373056,19373558,0,0,0,0,0,0
-2049562,-2050973,19371653,19373051,0,0,0,0,0,0
-2050995,-2051086,19371558,19371649,0,0,0,0,0,0
-2051117,-2059090,19363595,19371553,0,0,0,0,0,0
-2059099,-2059238,19363424,19363563,0,0,0,0,0,0
-2059240,-2060006,19362638,19363404,0,0,0,0,0,0
-2060223,-2061402,19361456,19362634,0,0,0,0,0,0
-2061406,-2063470,19359276,19361362,0,0,0,0,0,0
-2063501,-2064388,19358384,19359273,0,0,0,0,0,0
-2064393,-2067236,19355469,19358317,0,0,0,0,0,0
-2067380,-2067869,19354915,19355404,0,0,0,0,0,0
-2067926,-2068750,19354086,19354910,0,0,0,0,0,0
-2068754,-2069047,19353763,19354063,0,0,0,0,0,0
-2069052,-2069149,19353629,19353726,0,0,0,0,0,0
-2069170,-2069888,19352891,19353626,0,0,0,0,0,0
-2069934,-2070646,19352138,19352846,0,0,0,0,0,0
-2070649,-2071184,19351578,19352117,0,0,0,0,0,0
-2071255,-2074949,19347873,19351573,0,0,0,0,0,0
-2074975,-2079576,19343266,19347868,0,0,0,0,0,0
-2079603,-2084793,19338049,19343261,0,0,0,0,0,0
-2084813,-2096009,19326876,19338047,0,0,0,0,0,0
-2096014,-2096996,19325825,19326807,0,0,0,0,0,0
-2097001,-2098777,19324021,19325794,0,0,0,0,0,0
-2098798,-2100189,19322618,19324018,0,0,0,0,0,0
-2100194,-2102667,19320121,19322590,0,0,0,0,0,0
-2102671,-2106444,19314316,19318097,0,0,0,0,0,0
-2106448,-2108198,19312515,19314266,0,0,0,0,0,0
-2108203,-2108446,19311815,19312062,0,0,0,0,0,0
-2109235,-2111046,19309961,19311765,0,0,0,0,0,0
-2111051,-2113361,19307618,19309934,0,0,0,0,0,0
-22545683,-22547764,0,0,3396279,3398417,0,0,0,0
-2113470,-2113577,19307403,19307509,0,0,0,0,0,0
-22547766,-22548571,0,0,3395494,3396278,0,0,0,0
-2113695,-2113701,19307279,19307284,0,0,0,0,0,0
-22548573,-22553691,0,0,3390402,3395493,0,0,0,0
-2113737,-2113948,19307031,19307242,0,0,0,0,0,0
-22553693,-22553780,0,0,3390349,3390401,0,0,0,0
-2114085,-2117878,19303094,19306893,0,0,0,0,0,0
-22553782,-22562139,0,0,3381987,3390348,0,0,0,0
-2118273,-2120875,19300489,19303089,0,0,0,0,0,0
-2120956,-2123103,19298338,19300485,0,0,0,0,0,0
-2123166,-2123483,19298016,19298333,0,0,0,0,0,0
-2123488,-2126341,19294949,19297808,0,0,0,0,0,0
-2126346,-2126563,19294675,19294892,0,0,0,0,0,0
-2126568,-2128645,19292560,19294643,0,0,0,0,0,0
-2132059,-2132142,19289066,19289154,0,0,0,0,0,0
-2132148,-2134932,19277696,19280482,0,0,0,0,0,0
-2134936,-2138598,19273958,19277659,0,0,0,0,0,0
-2138602,-2139410,19273142,19273933,0,0,0,0,0,0
-22562141,-22567311,0,0,3376935,3381986,0,0,0,0
-2139413,-2140113,19272410,19273120,0,0,0,0,0,0
-2140127,-2141266,19270387,19271529,0,0,0,0,0,0
-2141318,-2141794,19269909,19270382,0,0,0,0,0,0
-2141824,-2143163,19268550,19269903,0,0,0,0,0,0
-2143202,-2143335,19268412,19268545,0,0,0,0,0,0
-2143337,-2144580,19267132,19268392,0,0,0,0,0,0
-2144587,-2147260,19264382,19267055,0,0,0,0,0,0
-2147311,-2148796,19262886,19264377,0,0,0,0,0,0
-2148828,-2150660,19261059,19262881,0,0,0,0,0,0
-2150665,-2152656,19259047,19261033,0,0,0,0,0,0
-2152689,-2154283,19257450,19259042,0,0,0,0,0,0
-2154306,-2158086,19253668,19257447,0,0,0,0,0,0
-2158091,-2158583,19253150,19253642,0,0,0,0,0,0
-2158672,-2160873,19250932,19253145,0,0,0,0,0,0
-2160877,-2163030,19248755,19250894,0,0,0,0,0,0
-2163035,-2163392,19248363,19248708,0,0,0,0,0,0
-2163449,-2164562,19247250,19248358,0,0,0,0,0,0
-2164567,-2166542,19245216,19247209,0,0,0,0,0,0
-2166545,-2166662,19245075,19245192,0,0,0,0,0,0
-2166683,-2168345,19243409,19245072,0,0,0,0,0,0
-2168350,-2171350,19240305,19243298,0,0,0,0,0,0
-2171355,-2172258,19239378,19240278,0,0,0,0,0,0
-2172261,-2177363,19234242,19239357,0,0,0,0,0,0
-2177368,-2177559,19234012,19234203,0,0,0,0,0,0
-2177583,-2177856,19233617,19233890,0,0,0,0,0,0
-2178011,-2180014,19231609,19233612,0,0,0,0,0,0
-2180019,-2186053,19225427,19231428,0,0,0,0,0,0
-2186131,-2188461,19223088,19225421,0,0,0,0,0,0
-2188534,-2189184,19222441,19223083,0,0,0,0,0,0
-2189189,-2190520,19221065,19222416,0,0,0,0,0,0
-2190548,-2190907,19220694,19221038,0,0,0,0,0,0
-2190912,-2191213,19220349,19220650,0,0,0,0,0,0
-2191278,-2194256,19217359,19220344,0,0,0,0,0,0
-2194261,-2196022,19215534,19217283,0,0,0,0,0,0
-2196043,-2199312,19212265,19215531,0,0,0,0,0,0
-2199317,-2200055,19211375,19212113,0,0,0,0,0,0
-2200060,-2200473,19210936,19211349,0,0,0,0,0,0
